time,ref,tau,err,theta_m,dtheta_m,ddtheta_m,tau_s,tau_m
2.425,0,-1.73535556322069,1.73535556322069,-0.0855214738202709,2.66073741101562,82.2370030729887,-1.73535556322069,0
2.426,0,-1.69131068989187,1.69131068989187,-0.0828196550629214,2.74064883159742,79.9114205818098,-1.69131068989187,0
2.427,0,-1.64561092526722,1.64561092526722,-0.0800390941186087,2.81815621460276,77.5073830053451,-1.64561092526722,0
2.428,0,-1.59829201944603,1.59829201944603,-0.0771822343158491,2.89318301407577,75.0267994730256,-1.59829201944603,0
2.429,0,-1.54939124275428,1.54939124275428,-0.0742515945700494,2.96565466513732,72.4716510615233,-1.54939124275428,0
2.43,0,-1.49894736756827,1.49894736756827,-0.071249767366141,3.03549865488153,69.8439897442188,-1.49894736756827,0
2.431,0,-1.44700064928819,1.44700064928819,-0.0681794166708334,3.10264459218366,67.1459373021331,-1.44700064928819,0
2.432,0,-1.39359280641898,1.39359280641898,-0.0650432757755941,3.16702427637947,64.379684195814,-1.39359280641898,0
2.433,0,-1.33876699971668,1.33876699971668,-0.061844145071507,3.22857176477447,61.5474883950148,-1.33876699971668,0
2.434,0,-1.28256781035384,1.28256781035384,-0.0585848897571994,3.28722343893934,58.6516741648459,-1.28256781035384,0
2.435,0,-1.22504121705805,1.22504121705805,-0.0552684374810774,3.34291806974546,55.6946308061298,-1.22504121705805,0
2.436,0,-1.16623457217399,1.16623457217399,-0.0518977759191519,3.39559688109274,52.6788113472812,-1.16623457217399,0
2.437,0,-1.10619657659948,1.10619657659948,-0.0484759502897898,3.445203612279,49.6067311862639,-1.10619657659948,0
2.438,0,-1.04497725354557,1.04497725354557,-0.0450060608067763,3.49168457895836,46.480966679348,-1.04497725354557,0
2.439,0,-0.982627921068121,0.982627921068121,-0.0414912600721261,3.53498873263335,43.3041536749913,-0.982627921068121,0
2.44,0,-0.919201163322453,0.919201163322453,-0.0379347504101404,3.5750677186231,40.0789859897545,-0.919201163322453,0
2.441,0,-0.854750800488139,0.854750800488139,-0.0343397811442637,3.61187593244781,36.8082138247204,-0.854750800488139,0
2.442,0,-0.789331857315733,0.789331857315733,-0.0307096458183559,3.64537057456701,33.494642119189,-0.789331857315733,0
2.443,0,-0.723000530246454,0.723000530246454,-0.0270476793640594,3.67551170340695,30.1411288399371,-0.723000530246454,0
2.444,0,-0.655814153058018,0.655814153058018,-0.0233572552160058,3.70226228661025,26.7505832033058,-0.655814153058018,0
2.445,0,-0.587831160992243,0.587831160992243,-0.0196417823766753,3.72558825043873,23.3259638284861,-0.587831160992243,0
2.446,0,-0.519111053321085,0.519111053321085,-0.0159047024327925,3.74545852725817,19.8702768194328,-0.519111053321085,0
2.447,0,-0.449714354312562,0.449714354312562,-0.0121494865252132,3.76184510103197,16.3865737738007,-0.449714354312562,0
2.448,0,-0.379702572560275,0.379702572560275,-0.00837963227433246,3.77472305074884,12.8779497168688,-0.379702572560275,0
2.449,0,-0.309138158642753,0.309138158642753,-0.00459866066311789,3.784070591708,9.34754095915938,-0.309138158642753,0
2.45,0,-0.238084461085364,0.238084461085364,-0.000810112879952001,3.78986911458394,5.79852287594369,-0.238084461085364,0
2.451,0,-0.166605680598455,0.166605680598455,0.00298245287645667,3.79210322219162,2.23410760767864,-0.166605680598455,0
2.452,0,-0.0947668225744844,0.0947668225744844,0.00677546462775237,3.79076076387176,-1.34245831985661,-0.0947668225744844,0
2.453,0,-0.0226336478268639,0.0226336478268639,0.0105653398797797,3.78583286741548,-4.92789645628698,-0.0226336478268639,0
2.454,0,0.0497273784374979,-0.0497273784374979,0.0143484889170976,3.77731396844651,-8.51889896896178,0.0497273784374979,0
2.455,0,0.122249139416937,-0.122249139416937,0.0181213181255745,3.76520183717947,-12.1121312670494,0.122249139416937,0
2.456,0,0.194863921281735,-0.194863921281735,0.0218802333404005,3.7494976024721,-15.7042347073717,0.194863921281735,0
2.457,0,0.267503469503447,-0.267503469503447,0.0256216432167667,3.73020577309036,-19.2918293817427,0.267503469503447,0
2.458,0,0.34009904693028,-0.34009904693028,0.0293419626203839,3.70733425610516,-22.8715169851887,0.34009904693028,0
2.459,0,0.412581493590009,-0.412581493590009,0.0330376160349314,3.68089437234099,-26.4398837641735,0.412581493590009,0
2.46,0,0.484881288191896,-0.484881288191896,0.0367050409834461,3.65090086879754,-29.9935035434491,0.484881288191896,0
2.461,0,0.556928611295507,-0.556928611295507,0.0403406914605862,3.61737192796727,-33.5289408302774,0.556928611295507,0
2.462,0,0.628653410104517,-0.628653410104517,0.0439410413726257,3.58032917397341,-37.0427539938417,0.628653410104517,0
2.463,0,0.699985464840081,-0.699985464840081,0.0475025879819628,3.53979767545553,-40.5314985178929,0.699985464840081,0
2.464,0,0.770854456637318,-0.770854456637318,0.0510218553528522,3.49580594513177,-43.9917303237615,0.770854456637318,0
2.465,0,0.841190036906327,-0.841190036906327,0.0544953977950036,3.44838593597046,-47.420009161315,0.841190036906327,0
2.466,0,0.910921898088564,-0.910921898088564,0.0579198033016222,3.39757303390627,-50.8129020641705,0.910921898088564,0
2.467,0,0.979979845735026,-0.979979845735026,0.061291696978403,3.34340604704024,-54.1669868660397,0.979979845735026,0
2.468,0,1.04829387182377,-1.04829387182377,0.0646077444599334,3.28592719126645,-57.4788557737925,1.04829387182377,0
2.469,0,1.11579422923128,-1.11579422923128,0.0678646553099025,3.22518207227268,-60.7451189937742,1.11579422923128,0
2.47,0,1.18241150726187,-1.18241150726187,0.0710591864014659,3.1612196638665,-63.9624084061623,1.18241150726187,0
2.471,0,1.24807670813571,-1.24807670813571,0.0741881452740671,3.0940922825834,-67.1273812831113,1.24807670813571,0
2.472,0,1.31272132432935,-1.31272132432935,0.0772483934629785,3.02385555853854,-70.23672404487,1.31272132432935,0
2.473,0,1.3762774166574,-1.3762774166574,0.0802368497977854,2.95056840248907,-73.2871560494771,1.3762774166574,0
2.474,0,1.43867769297726,-1.43867769297726,0.0831504936660103,2.87429296907968,-76.2754334093628,1.43867769297726,0
2.475,0,1.49985558739606,-1.49985558739606,0.0859863682380467,2.79509461624996,-79.1983528297238,1.49985558739606,0
2.476,0,1.55974533985089,-1.55974533985089,0.0887415836495563,2.7130418607883,-82.0527554616672,1.55974533985089,0
2.477,0,1.61828207593269,-1.61828207593269,0.0914133201374696,2.62820633002346,-84.8355307648579,1.61828207593269,0
2.478,0,1.67540188681707,-1.67540188681707,0.0939988311257249,2.54066270965148,-87.543620371946,1.67540188681707,0
2.479,0,1.73104190916369,-1.73104190916369,0.096495446256881,2.45048868770257,-90.1740219489253,1.73104190916369,0
2.48,0,1.78514040484094,-1.78514040484094,0.0989005743657487,2.35776489465911,-92.7237930434615,1.78514040484094,0
2.481,0,1.83763684033173,-1.83763684033173,0.1012117063912,2.26257483974366,-95.1900549154623,1.83763684033173,0
2.482,0,1.88847196567208,-1.88847196567208,0.103426418222334,2.1650048434023,-97.5699963413271,1.88847196567208,0
2.483,0,1.93758789277372,-1.93758789277372,0.105542373475213,2.06514396601666,-99.8608773856547,1.93758789277372,0
2.484,0,1.98492817297918,-1.98492817297918,0.107557326196416,1.9630839328848,-102.060033131873,1.98492817297918,0
2.485,0,2.03043787369845,-2.03043787369845,0.109469123489694,1.85891905551893,-104.164877365884,2.03043787369845,0
2.486,0,2.0740636539745,-2.0740636539745,0.111275708062083,1.75274614931515,-106.172906203744,2.0740636539745,0
2.487,0,2.11575383882597,-2.11575383882597,0.112975120685862,1.64466444765803,-108.081701657124,2.11575383882597,0
2.488,0,2.1554584922151,-2.1554584922151,0.114565502572837,1.5347755125302,-109.888935127847,2.1554584922151,0
2.489,0,2.19312948849105,-2.19312948849105,0.116045097657483,1.42318314170443,-111.592370825779,2.19312948849105,0
2.49,0,2.22872058215951,-2.22872058215951,0.117412254785579,1.30999327260331,-113.189869101086,2.22872058215951,0
2.491,0,2.26218747583182,-2.26218747583182,0.118665429805035,1.19531388291835,-114.679389684975,2.26218747583182,0
2.492,0,2.29348788620952,-2.29348788620952,0.119803187555727,1.07925488808795,-116.058994830413,2.29348788620952,0
2.493,0,2.32258160796356,-2.32258160796356,0.120824203755255,0.961928035740241,-117.326852347718,2.32258160796356,0
2.494,0,2.34943057536999,-2.34943057536999,0.121727266777629,0.843446797213785,-118.481238526416,2.34943057536999,0
2.495,0,2.37399892156925,-2.37399892156925,0.122511279322033,0.723926256275601,-119.520540938197,2.37399892156925,0
2.496,0,2.39625303531947,-2.39625303531947,0.123175259968926,0.603482995162446,-120.443261113168,2.39625303531947,0
2.497,0,2.41616161511984,-2.41616161511984,0.123718344620854,0.482234978077324,-121.248017085136,2.41616161511984,0
2.498,0,2.43369572058513,-2.43369572058513,0.124139787825516,0.360301432279093,-121.93354579819,2.43369572058513,0
2.499,0,2.44882882095795,-2.44882882095795,0.124438963978732,0.23780272690865,-122.498705370457,2.44882882095795,0
2.5,0,2.46153684065172,-2.46153684065172,0.124615368405128,0.114860249700433,-122.942477208231,2.46153684065172,0
2.501,0,2.47179820172366,-2.47179820172366,0.124668618314509,-0.00840371826701954,-123.263967967466,2.47179820172366,0
2.502,0,2.47959386318359,-2.47959386318359,0.124598453632012,-0.13186612962309,-123.46241135603,2.47959386318359,0
2.503,0,2.48490735705176,-2.48490735705176,0.124404737700356,-0.255403299397024,-123.537169773947,2.48490735705176,0
2.504,0,2.48772482108587,-2.48772482108587,0.124087457852588,-0.378891035183184,-123.487735786174,2.48772482108587,0
2.505,0,2.48803502810528,-2.48803502810528,0.12364672585397,-0.502204768609491,-123.31373342632,2.48803502810528,0
2.506,0,2.48582941184805,-2.48582941184805,0.123082778211779,-0.625219687935707,-123.014919326175,2.48582941184805,0
2.507,0,2.48110208930413,-2.48110208930413,0.122395976351966,-0.747810871605491,-122.591183669798,2.48110208930413,0
2.508,0,2.47384987947696,-2.47384987947696,0.121586806661828,-0.869853422573751,-122.042550968274,2.47384987947696,0
2.509,0,2.46407231853271,-2.46407231853271,0.120655880397998,-0.99122260322888,-121.369180655142,2.46407231853271,0
2.51,0,2.45177167130585,-2.45177167130585,0.119603933459247,-1.11179397072791,-120.571367498988,2.45177167130585,0
2.511,0,2.43695293913734,-2.43695293913734,0.118431826023783,-1.23144351256149,-119.649541833595,2.43695293913734,0
2.512,0,2.41962386403074,-2.41962386403074,0.117140542050901,-1.35004778216492,-118.604269603445,2.41962386403074,0
2.513,0,2.39979492911909,-2.39979492911909,0.115731188647039,-1.46748403439114,-117.436252226225,2.39979492911909,0
2.514,0,2.3774793554448,-2.3774793554448,0.114204995296465,-1.5836303606617,-116.146326270529,2.3774793554448,0
2.515,0,2.35269309506187,-2.35269309506187,0.112563312957005,-1.69836582361251,-114.735462950818,2.35269309506187,0
2.516,0,2.32545482047934,-2.32545482047934,0.11080761302142,-1.81157059105162,-113.20476743912,2.32545482047934,0
2.517,0,2.2957859104711,-2.2957859104711,0.1089394861452,-1.92312606904833,-111.555477996723,2.2957859104711,0
2.518,0,2.26371043228725,-2.26371043228725,0.106960640941735,-2.03291503397411,-109.78896492575,2.26371043228725,0
2.519,0,2.22925512030741,-2.22925512030741,0.104872902546009,-2.14082176331832,-107.906729344218,2.22925512030741,0
2.52,0,2.19244935118615,-2.19244935118615,0.102678211048123,-2.24673216510402,-105.910401785712,2.19244935118615,0
2.521,0,2.15332511554661,-2.15332511554661,0.100378619798128,-2.35053390573234,-103.801740628336,2.15332511554661,0
2.522,0,2.11191698628468,-2.11191698628468,0.0979762935838384,-2.45211653608685,-101.582630354467,2.11191698628468,0
2.523,0,2.06826208355515,-2.06826208355515,0.0954735066834368,-2.55137161573301,-99.2550796461729,2.06826208355515,0
2.524,0,2.02240003651483,-2.02240003651483,0.0928726407948636,-2.648192835052,-96.8212193190006,2.02240003651483,0
2.525,0,1.9743729419054,-1.9743729419054,0.0901761828441312,-2.74247613515191,-94.2833000999223,1.9743729419054,0
2.526,0,1.92422531956355,-1.92422531956355,0.0873867226748667,-2.83411982540429,-91.6436902523539,1.92422531956355,0
2.527,0,1.87200406495139,-1.87200406495139,0.0845069506215293,-2.92302469845851,-88.9048730542301,1.87200406495139,0
2.528,0,1.81775839880534,-1.81775839880534,0.0815396549688999,-3.0090941425915,-86.0694441329978,1.81775839880534,0
2.529,0,1.76153981400573,-1.76153981400573,0.0784877193005739,-3.09223425125576,-83.140108664267,1.76153981400573,0
2.53,0,1.7034020197732,-1.7034020197732,0.0753541197393292,-3.17235392969389,-80.119678438105,1.7034020197732,0
2.531,0,1.64340088330166,-1.64340088330166,0.0721419220823645,-3.24936499849361,-77.0110687997217,1.64340088330166,0
2.532,0,1.58159436894245,-1.58159436894245,0.0688542788345307,-3.32318229396292,-73.8172954693216,1.58159436894245,0
2.533,0,1.51804247505348,-1.51804247505348,0.065494426142793,-3.39372376521134,-70.5414712484316,1.51804247505348,0
2.534,0,1.45280716863272,-1.45280716863272,0.0620656806352728,-3.46091056782878,-67.1868026174118,1.45280716863272,0
2.535,0,1.38595231785623,-1.38595231785623,0.0585714361683247,-3.52466715406012,-63.7565862313471,1.38595231785623,0
2.536,0,1.31754362264153,-1.31754362264153,0.0550151604852025,-3.58492135937981,-60.254205319699,1.31754362264153,0
2.537,0,1.24764854335934,-1.24764854335934,0.0514003917899596,-3.64160448537689,-56.6831259970871,1.24764854335934,0
2.538,0,1.1763362278159,-1.1763362278159,0.0477307352403173,-3.69465137886741,-53.0468934904978,1.1763362278159,0
2.539,0,1.1036774366299,-1.1036774366299,0.044009859363313,-3.74400050715743,-49.3491282900341,1.1036774366299,0
2.54,0,1.02974446712656,-1.02974446712656,0.040241492397615,-3.78959402938632,-45.5935222288934,1.02974446712656,0
2.541,0,0.954611075870118,-0.954611075870118,0.0364294185664566,-3.83137786388605,-41.7838344997287,0.954611075870118,0
2.542,0,0.878352399957713,-0.878352399957713,0.0325774742852052,-3.86930175149883,-37.9238876127712,0.878352399957713,0
2.543,0,0.801044877191681,-0.801044877191681,0.0286895443076346,-3.90331931480145,-34.0175633026229,0.801044877191681,0
2.544,0,0.72276616525127,-0.72276616525127,0.0247695578150184,-3.93338811319062,-30.0687983891723,0.72276616525127,0
2.545,0,0.643595059976385,-0.643595059976385,0.0208214844522055,-3.95946969379003,-26.0815805994119,0.643595059976385,0
2.546,0,0.563611412878359,-0.563611412878359,0.0168493303148743,-3.98152963814532,-22.0599443552831,0.563611412878359,0
2.547,0,0.482896047988039,-0.482896047988039,0.012857133892193,-3.99953760467912,-18.0079665338011,0.482896047988039,0
2.548,0,0.401530678148495,-0.401530678148495,0.00884896196913939,-4.01346736688383,-13.9297622047174,0.401530678148495,0
2.549,0,0.31959782085574,-0.31959782085574,0.00482890549275252,-4.02329684723533,-9.82948035149464,0.31959782085574,0
2.55,0,0.237180713749971,-0.237180713749971,0.000801075406602699,-4.0290081468158,-5.71129958046677,0.237180713749971,0
2.551,0,0.154363229851652,-0.154363229851652,-0.00323040154222407,-4.03058757063933,-1.57942382353688,0.154363229851652,0
2.552,0,0.0712297926388871,-0.0712297926388871,-0.00726138701932734,-4.02802564867838,2.56192196094879,0.0712297926388871,0
2.553,0,-0.0121347089485099,0.0121347089485099,-0.0112877353380797,-4.02131715259412,6.70849608426301,-0.0121347089485099,0
2.554,0,-0.0956450054904167,0.0956450054904167,-0.0153052977093064,-4.01046110817802,10.8560444160952,-0.0956450054904167,0
2.555,0,-0.179215531974154,0.179215531974154,-0.019309926501272,-3.99546080351632,15.000304661707,-0.179215531974154,0
2.556,0,-0.262760512511734,0.262760512511734,-0.0232974795057034,-3.97632379289288,19.1370106234417,-0.262760512511734,0
2.557,0,-0.346194044814697,0.346194044814697,-0.0272638242055957,-3.95306189644994,23.2618964429444,-0.346194044814697,0
2.558,0,-0.429430184358446,0.429430184358446,-0.031204842040567,-3.92569119562955,27.3707008203791,-0.429430184358446,0
2.559,0,-0.512383028173814,0.512383028173814,-0.035116432665557,-3.89423202442207,31.4591712074787,-0.512383028173814,0
2.56,0,-0.594966798205006,0.594966798205006,-0.0389945181986863,-3.85870895645098,35.5230679711002,-0.594966798205006,0
2.561,0,-0.677095924181099,0.677095924181099,-0.0428350474541293,-3.81915078792623,39.5581685247478,-0.677095924181099,0
2.562,0,-0.758685125948654,0.758685125948654,-0.046634000155884,-3.77559051650116,43.5602714250786,-0.758685125948654,0
2.563,0,-0.839649495219279,0.839649495219279,-0.0503873911283593,-3.72806531607004,47.525200431101,-0.839649495219279,0
2.564,0,-0.919904576690236,0.919904576690236,-0.0540912744597391,-3.67661650754613,51.4488085239132,-0.919904576690236,0
2.565,0,-0.999366448496658,0.999366448496658,-0.0577417476341219,-3.62128952566158,55.3269818845557,-0.999366448496658,0
2.566,0,-1.07795180196156,1.07795180196156,-0.0613349556284785,-3.56213388183283,59.1556438287604,-1.07795180196156,0
2.567,0,-1.15557802061065,1.15557802061065,-0.0648670949705147,-3.49920312313657,62.9307586962423,-1.15557802061065,0
2.568,0,-1.23216325842221,1.23216325842221,-0.0683344177535692,-3.43255478744293,66.6483356936449,-1.23216325842221,0
2.569,0,-1.30762651728485,1.30762651728485,-0.0717332356047297,-3.3622503547539,70.3044326890356,-1.30762651728485,0
2.57,0,-1.38188772364114,1.38188772364114,-0.0750599236023919,-3.28835519479619,73.8951599577208,-1.38188772364114,0
2.571,0,-1.45486780429255,1.45486780429255,-0.0783109241395422,-3.21093851091878,77.416683877379,-1.45486780429255,0
2.572,0,-1.52648876134829,1.52648876134829,-0.0814827507290912,-3.13007328034653,80.8652305722611,-1.52648876134829,0
2.573,0,-1.5966737462981,1.5966737462981,-0.0845719917476394,-3.04583619084176,84.2370895047839,-1.5966737462981,0
2.574,0,-1.66534713319334,1.66534713319334,-0.0875753141141078,-2.95830757382687,87.528617014894,-1.66534713319334,0
2.575,0,-1.73243459091979,1.73243459091979,-0.09048946689972,-2.86757133402154,90.7362398053059,-1.73243459091979,0
2.576,0,-1.7978631545484,1.7978631545484,-0.093311284865875,-2.77371487564862,93.856458372931,-1.7978631545484,0
2.577,0,-1.86156129574776,1.86156129574776,-0.0960376919265079,-2.67682902526377,96.8858503848611,-1.86156129574776,0
2.578,0,-1.92345899224537,1.92345899224537,-0.0986657045315849,-2.57700795126411,99.8210739996693,-1.92345899224537,0
2.579,0,-1.98348779632224,1.98348779632224,-0.101192434968442,-2.47434908013198,102.65887113209,-1.98348779632224,0
2.58,0,-2.04158090232598,2.04158090232598,-0.103615094577726,-2.3689530094704,105.39607066159,-2.04158090232598,0
2.581,0,-2.09767321318615,2.09767321318615,-0.105930996880761,-2.26092341788741,108.029591583005,-2.09767321318615,0
2.582,0,-2.15170140591512,2.15170140591512,-0.108137560615212,-2.1503669717872,110.556446100224,-2.15170140591512,0
2.583,0,-2.20360399607544,2.20360399607544,-0.110232312675983,-2.0373932291266,112.973742660557,-2.20360399607544,0
2.584,0,-2.25332140119414,2.25332140119414,-0.112212890958346,-1.92211454019629,115.278688930323,-2.25332140119414,0
2.585,0,-2.30079600310118,2.30079600310118,-0.114077047100347,-1.80464594548686,117.468594709449,-2.30079600310118,0
2.586,0,-2.34597220916806,2.34597220916806,-0.115822649121613,-1.68510507070098,119.540874785887,-2.34597220916806,0
2.587,0,-2.38879651241964,2.38879651241964,-0.117447683955728,-1.56361201897393,121.493051727017,-2.38879651241964,0
2.588,0,-2.42921755049001,2.42921755049001,-0.118950259873418,-1.44028926036569,123.322758608256,-2.42921755049001,0
2.589,0,-2.46718616338957,2.46718616338957,-0.120328608793857,-1.31526151868958,125.027741676116,-2.46718616338957,0
2.59,0,-2.50265545004858,2.50265545004858,-0.121581088481445,-1.18865565574344,126.605862946154,-2.50265545004858,0
2.591,0,-2.53558082359855,2.53558082359855,-0.122706184625513,-1.06060055301108,128.055102732321,-2.53558082359855,0
2.592,0,-2.56592006534967,2.56592006534967,-0.123702512800442,-0.931226990903626,129.373562107468,-2.56592006534967,0
2.593,0,-2.59363337741904,2.59363337741904,-0.124568820303788,-0.800667525612111,130.559465291529,-2.59363337741904,0
2.594,0,-2.61868343396152,2.61868343396152,-0.125303987870034,-0.66905636364476,131.611161967365,-2.61868343396152,0
2.595,0,-2.64103543095058,2.64103543095058,-0.125907031257725,-0.536529234124751,132.527129519965,-2.64103543095058,0
2.596,0,-2.66065713445412,2.66065713445412,-0.126377102707755,-0.40322325892655,133.305975198216,-2.66065713445412,0
2.597,0,-2.67751892734549,2.67751892734549,-0.126713492270696,-0.269276820731544,133.94643819502,-2.67751892734549,0
2.598,0,-2.69159385438753,2.69159385438753,-0.126915629001136,-0.134829429086433,134.447391645126,-2.69159385438753,0
2.599,0,-2.70285766562339,2.70285766562339,-0.126983082017054,-2.15845507498258e-05,134.807844535638,-2.70285766562339,0
2.6,0,-2.71128885800469,2.71128885800469,-0.126915561422382,0.135005358977017,135.026943527782,-2.71128885800469,0
2.601,0,-2.7168687151845,2.7168687151845,-0.126712919090968,0.27010933366202,135.103974685017,-2.7168687151845,0
2.602,0,-2.7195813453994,2.7195813453994,-0.126375149310261,0.405147698768262,135.038365106257,-2.7195813453994,0
2.603,0,-2.71941371736202,2.71941371736202,-0.125902389283141,0.539977383226808,134.829684458501,-2.71941371736202,0
2.604,0,-2.7163556940827,2.7163556940827,-0.125294919486394,0.674455029633693,134.4776464069,-2.7163556940827,0
2.605,0,-2.71040006453682,2.71040006453682,-0.124553163884482,0.808437139570428,133.982109936749,-2.71040006453682,0
2.606,0,-2.70154257309134,2.70154257309134,-0.123677689997317,0.941780220136109,133.343080565696,-2.70154257309134,0
2.607,0,-2.6897819466032,2.6897819466032,-0.122669208820893,1.0743409315761,132.56071143995,-2.6897819466032,0
2.608,0,-2.67511991909934,2.67511991909934,-0.121528574599746,1.2059762358882,131.635304312113,-2.67511991909934,0
2.609,0,-2.65756125394828,2.65756125394828,-0.120256784450307,1.33654354628293,130.567310394746,-2.65756125394828,0
2.61,0,-2.6371137634307,2.6371137634307,-0.118854977834385,1.46590087737055,129.357331087636,-2.6371137634307,0
2.611,0,-2.61378832561703,2.61378832561703,-0.117324435882083,1.59390699594292,128.006118572325,-2.61378832561703,0
2.612,0,-2.58759889845889,2.58759889845889,-0.115666580563661,1.72042157221419,126.514576271283,-2.58759889845889,0
2.613,0,-2.55856253100255,2.55856253100255,-0.113882973709917,1.84530533137999,124.883759165815,-2.55856253100255,0
2.614,0,-2.52669937163149,2.52669937163149,-0.111975315880872,1.96842020535049,123.114873970513,-2.52669937163149,0
2.615,0,-2.49203267324803,2.49203267324803,-0.109945445082642,2.08962948450848,121.209279157948,-2.49203267324803,0
2.616,0,-2.45458879530357,2.45458879530357,-0.107795335332546,2.20879796933951,119.16848483104,-2.45458879530357,0
2.617,0,-2.41439720259051,2.41439720259051,-0.105527095072677,2.32579212177695,116.994152437459,-2.41439720259051,0
2.618,0,-2.37149046071016,2.37149046071016,-0.103142965432273,2.44048021610099,114.688094324053,-2.37149046071016,0
2.619,0,-2.32590422813335,2.32590422813335,-0.100645318339448,2.55273248922653,112.252273125495,-2.32590422813335,0
2.62,0,-2.27767724477511,2.27767724477511,-0.0980366544829425,2.66242129021141,109.688800984891,-2.27767724477511,0
2.621,0,-2.22685131700796,2.22685131700796,-0.095319601124801,2.76942122881283,106.999938601434,-2.22685131700796,0
2.622,0,-2.17347129904056,2.17347129904056,-0.0924969097649785,2.87360932291637,104.188094103551,-2.17347129904056,0
2.623,0,-2.1175850705961,2.1175850705961,-0.0895714536591185,2.97486514465897,101.25582174257,-2.1175850705961,0
2.624,0,-2.05924351082723,2.05924351082723,-0.0865462251908885,3.07307096506438,98.205820405415,-2.05924351082723,0
2.625,0,-1.99850046841172,1.99850046841172,-0.0834243331004564,3.16811189700674,95.0409319423724,-1.99850046841172,0
2.626,0,-1.93541272777688,1.93541272777688,-0.0802089995708732,3.25987603631593,91.7641393092067,-1.93541272777688,0
2.627,0,-1.87003997140882,1.87003997140882,-0.0769035571743162,3.34825460083587,88.3785645199085,-1.87003997140882,0
2.628,0,-1.80244473820769,1.80244473820769,-0.0735114456803337,3.43314206724544,84.8874664095725,-1.80244473820769,0
2.629,0,-1.73269237785887,1.73269237785887,-0.0700362087284285,3.51443630545024,81.2942382048175,-1.73269237785887,0
2.63,0,-1.66085100119526,1.66085100119526,-0.0664814903675039,3.59203871035238,77.6024049021472,-1.66085100119526,0
2.631,0,-1.58699142653477,1.58699142653477,-0.0628510314648944,3.66585433080451,73.8156204521021,-1.58699142653477,0
2.632,0,-1.51118712198493,1.51118712198493,-0.0591486659878933,3.73579199555445,69.9376647499529,-1.51118712198493,0
2.633,0,-1.43351414371566,1.43351414371566,-0.0553783171608858,3.80176443598651,65.9724404320607,-1.43351414371566,0
2.634,0,-1.35405107020666,1.35405107020666,-0.0515439935013889,3.86368840546614,61.9239694796413,-1.35405107020666,0
2.635,0,-1.27287893248869,1.27287893248869,-0.0476497847384918,3.92148479509573,57.7963896295735,-1.27287893248869,0
2.636,0,-1.19008114040359,1.19008114040359,-0.0436998576173832,3.9750787456903,53.5939505945683,-1.19008114040359,0
2.637,0,-1.10574340491985,1.10574340491985,-0.039698451593842,4.02439975578396,49.3210100936704,-1.10574340491985,0
2.638,0,-1.0199536565462,1.0199536565462,-0.0356498744227547,4.06938178548028,44.982029696326,-1.0199536565462,0
2.639,0,-0.932801959899456,0.932801959899456,-0.0315584976449116,4.10996335596202,40.5815704817216,-0.932801959899456,0
2.64,0,-0.844380424487553,0.844380424487553,-0.0274287519765123,4.14608764447933,36.124288517319,-0.844380424487553,0
2.641,0,-0.754783111782566,0.754783111782566,-0.0232651226059948,4.17770257463887,31.6149301595398,-0.754783111782566,0
2.642,0,-0.664105938664519,0.664105938664519,-0.0190721444029749,4.20476090182032,27.0583271814549,-0.664105938664519,0
2.643,0,-0.572446577327705,0.572446577327705,-0.0148543970442551,4.22722029355163,22.4593917312963,-0.572446577327705,0
2.644,0,-0.479904351750562,0.479904351750562,-0.0106165000620288,4.2450434046789,17.8231111272737,-0.479904351750562,0
2.645,0,-0.386580130840378,0.386580130840378,-0.00636310781956598,4.25819794717271,13.1545424938141,-0.386580130840378,0
2.646,0,-0.292576218369649,0.292576218369649,-0.00209890441982297,4.26665675441826,8.45880724555141,-0.292576218369649,0
2.647,0,-0.197996239834472,0.197996239834472,0.00217140144743258,4.27039783984321,3.74108542495274,-0.197996239834472,0
2.648,0,-0.102945026370148,0.102945026370148,0.00644308171424683,4.26940444974389,-0.993390099326528,-0.102945026370148,0
2.649,0,-0.00752849587167519,0.00752849587167519,0.0107113941929848,4.26366511017755,-5.73933956634117,-0.00752849587167519,0
2.65,0,0.0881464685300964,-0.0881464685300964,0.0149715878787171,4.25317366779631,-10.4914423812395,0.0881464685300964,0
2.651,0,0.183972142472864,-0.183972142472864,0.0192189082893682,4.23792932450599,-15.2443432903191,0.183972142472864,0
2.652,0,0.279840086680384,-0.279840086680384,0.0234486028373954,4.21793666584169,-19.9926586642998,0.279840086680384,0
2.653,0,0.375641275414583,-0.375641275414583,0.0276559262266625,4.19320568296065,-24.730982881037,0.375641275414583,0
2.654,0,0.47126622688149,-0.47126622688149,0.0318361458680774,4.16375178816192,-29.4538947987363,0.47126622688149,0
2.655,0,0.56660513540019,-0.56660513540019,0.0359845473074771,4.12959582385174,-34.1559643101671,0.56660513540019,0
2.656,0,0.661548005139482,-0.661548005139482,0.0400964396591683,4.09076406488338,-38.831758968368,0.661548005139482,0
2.657,0,0.755984785220053,-0.755984785220053,0.0441671610384628,4.04728821420983,-43.4758506735541,0.755984785220053,0
2.658,0,0.849805505978266,-0.849805505978266,0.0481920839864944,3.99920539179833,-48.082822411501,0.849805505978266,0
2.659,0,0.942900416179308,-0.942900416179308,0.0521666208805536,3.94655811676579,-52.6472750325275,0.942900416179308,0
